EVALUATION RESULTS:
bleu,success,match
0.07768874941899603,0.7204030176870609,0.39999999993333335
DECODED RESULTS
dial_id,turn_num,user,bspn_gen,bspn,resp_gen,resp
10,1,"sedang mengatur pengingat untuk berobat pada tanggal ketujuh , untuk waktunya sebaiknya saya menambahkan apa ? tolong atur di pukul 3 sore bibi saya akan berada di sana",tanggal 13 ; dokter EOS_Z1,tanggal 7 ; bibi ; pukul 3 sore EOS_Z1 event,"maafkan saya , maafkan saya , maafkan saya untuk maafkan maafkan saya , maafkan saya maafkan saya , maafkan saya maafkan saya , maafkan saya maafkan saya ,","oke , mengatur pengingat dengan tujuan meminum obat pada date_SLOT pukul address_SLOT party_SLOT anda"
10,2,"oke , mengatur pengingat dengan tujuan meminum obat pada tanggal ketujuh pukul address_SLOT bibi anda baik , saya mengapresiasinya terima kasih !",janji temu dengan dokter EOS_Z1,tanggal 7 ; bibi ; pukul 3 sore EOS_Z1,sama-sama,senang dapat membantu
37,3,,,,,
37,0,seperti apa perkiraan cuaca untuk kota new york,EOS_Z1,EOS_Z1,"kota location_SLOT akan terjadi weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather_attribute",apakah kamu ingin tahu mengenai cuaca di location_SLOT ?
37,1,apakah kamu ingin tahu mengenai cuaca di new york ? akankah terjadi gerimis pada sabtu,tercepat ; new york EOS_Z1,gerimis ; sabtu EOS_Z1,kota mana yang kamu ingin tahu ?,perkiraan cuaca untuk date_SLOT di location_SLOT tidak menunjukkan adanya weather_attribute_SLOT sama sekali
37,2,perkiraan cuaca untuk sabtu di new york tidak menunjukkan adanya gerimis sama sekali terima kasih sangat banyak,EOS_Z1,gerimis ; sabtu EOS_Z1,sama-sama,tidak masalah
59,3,,,,,
59,0,seperti apa perkiraan cuaca untuk 7 hari ke depan,7 hari kedepan EOS_Z1,7 hari kedepan EOS_Z1,kota apa yang kamu ingin tahu perkiraan cuacanya ?,apakah nama kota yang kamu ingin tahu perkiraan cuacanya ?
59,1,"apakah nama kota yang kamu ingin tahu perkiraan cuacanya ? carson , tolong",EOS_Z1,7 hari kedepan ; carson EOS_Z1,kota mana yang kamu ingin tahu ?,"di location_SLOT akan terjadi weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , dan weather_attribute_SLOT pada date_SLOT"
59,2,"di carson akan terjadi weather_attribute_SLOT pada senin , weather_attribute_SLOT pada selasa , weather_attribute_SLOT pada rabu , weather_attribute_SLOT pada kamis , weather_attribute_SLOT pada jumat , weather_attribute_SLOT pada sabtu , dan weather_attribute_SLOT pada minggu terima kasih",EOS_Z1,7 hari kedepan ; carson EOS_Z1,i'm here to assist you !,sama-sama !
14,3,,,,,
14,0,bagaimana laporan perkiraan cuaca,EOS_Z1,EOS_Z1,kota apa yang kamu ingin tahu perkiraan cuacanya ?,untuk kota yang mana ?
14,1,untuk kota yang mana ? saya ingin tahu apakah akan terjadi badai salju di perkiraan cuaca untuk san jose akhir pekan ini,EOS_Z1,badai salju ; san jose EOS_Z1,kota mana yang kamu ingin tahu informasinya ?,tidak akan ada weather_attribute_SLOT weather_attribute_SLOT yang diprediksi di location_SLOT weekly_time_SLOT_time_SLOT ini
14,2,"tidak akan ada badai salju yang diprediksi di san jose akhir pekan ini senang mendengarnya , terima kasih",EOS_Z1,badai salju ; san jose EOS_Z1,apakah anda ingin informasinya di layar anda ?,tidak masalah
39,3,,,,,
39,0,seperti apa suhunya,EOS_Z1,EOS_Z1,kota mana yang kamu ingin tahu ?,untuk kota yang mana ?
39,1,"untuk kota yang mana ? tolong untuk compton , pada jumat",jumat ; compton EOS_Z1,jumat ; compton EOS_Z1,apakah anda ingin informasinya di layar anda ?,"pada date_SLOT suhu di location_SLOT akan serendah temperature_SLOT , dan setinggi temperature_SLOT"
39,2,"pada jumat suhu di compton akan serendah temperature_SLOT , dan setinggi temperature_SLOT terima kasih",EOS_Z1,jumat ; compton EOS_Z1,i'm here to assist you !,tidak masalah !
11,3,,,,,
11,0,"bisakah anda menjadwalkan pengingat untuk sepakbola saya di pukul 7 malam tanggal kedelapan , bersama martha ?",martha ; sepakbola ; pukul 7 malam ; martha ; sepakbola ; pukul 7 malam EOS_Z1,tanggal 8 ; martha ; sepakbola ; pukul 7 malam EOS_Z1,event_SLOT anda di time_SLOT bersama party_SLOT,pengingat untuk event_SLOT pada date_SLOT pukul address_SLOT party_SLOT telah diatur
11,1,pengingat untuk sepakbola pada tanggal kedelapan pukul address_SLOT martha telah diatur hebat !,sepakbola ; pukul 7 malam ; martha ; sepakbola ; pukul 7 malam ; martha ; sepakbola ; pukul 7 malam ; martha ; sepakbola ;,tanggal 8 ; martha ; sepakbola ; pukul 7 malam EOS_Z1,sama-sama,sama-sama apakah anda butuh bantuan lagi dengan yang lainnya ?
11,2,sama-sama apakah anda butuh bantuan lagi dengan yang lainnya ? tidak,martha ; sepakbola ; pukul 7 malam ; martha ; sepakbola ; pukul 7 malam ; martha ; sepakbola ; pukul 7 malam ; martha ;,tanggal 8 ; martha ; sepakbola ; pukul 7 malam EOS_Z1,sama-sama,senang dapat membantu
41,3,,,,,
41,0,carikan saya restoran cina,restoran cina EOS_Z1,restoran cina EOS_Z1,poi_type_SLOT berada di address_SLOT,terdapat sebuah poi_SLOT poi_type_SLOT di distance_SLOT sini
41,1,terdapat sebuah poi_SLOT restoran cina di distance_SLOT sini sedekat apa tempat tersebut dengan saya ?,EOS_Z1,restoran cina EOS_Z1,poi_SLOT berada di address_SLOT,"poi_SLOT poi_type_SLOT berjarak 6 ,distance_SLOT dengan adanya traffic_info_SLOT poi_type_SLOT itu berlokasi di address_SLOT"
41,2,"poi_SLOT restoran cina berjarak 6 ,distance_SLOT dengan adanya traffic_info_SLOT tempat itu berlokasi di address_SLOT terima kasih",EOS_Z1,restoran cina EOS_Z1,i'm sorry but i could highlight a few places for poi_SLOT dan a few menit,"sama-sama , senang dapat membantu"
18,3,,,,,
18,0,akankah berawan pekan ini,berawan ; pekan EOS_Z1,berawan ; pekan EOS_Z1,tidak akan terjadi weather_attribute_SLOT weekly_time_SLOT_time_SLOT ini,kota mana yang kamu tertarik ?
18,1,kota mana yang kamu tertarik ? durham,pekan ; durham EOS_Z1,berawan ; pekan ; durham EOS_Z1,i'm here to assist you !,akan terjadi weather_attribute_SLOT pada date_SLOT di location_SLOT weekly_time_SLOT_time_SLOT ini
18,2,"akan terjadi berawan pada kamis di durham pekan ini oke , bagus ! terima kasih",EOS_Z1,berawan ; pekan ; durham EOS_Z1,sama-sama,sama-sama !
50,3,,,,,
50,0,dimanakah saya dapat ke restoran cina ?,restoran cina EOS_Z1,restoran cina EOS_Z1,poi_type_SLOT berada di address_SLOT,"poi_SLOT berjarak 6 ,distance_SLOT"
50,1,"poi_SLOT berjarak 6 ,distance_SLOT tolong pilihkan rute untuk menghindari semua macet dan ayo kita kesana , terima kasih",EOS_Z1,restoran cina EOS_Z1 poi,sama-sama,satu-satunya rute yang tersedia untuk poi_SLOT di address_SLOT sedang mengalami traffic_info_SLOT apakah anda tetap ingin pergi kesana ?
50,2,"satu-satunya rute yang tersedia untuk poi_SLOT di address_SLOT sedang mengalami macet apakah anda tetap ingin pergi kesana ? saya rasa itu sudah baik , tolong atur navigasinya untuk kesana terima kasih atas segala bantuannya",EOS_Z1,restoran cina EOS_Z1,sama-sama,sama-sama
1,3,,,,,
1,0,temukan sebuah garasi parkir di sekitar sini untuk saya,garasi parkir EOS_Z1,disekitar ; garasi parkir EOS_Z1 distance,"poi_SLOT berjarak 3 ,distance_SLOT",terdapat poi_type_SLOT berjarak distance_SLOT di 481amaranta ave namun terdapat penghalang jalan yang tercatat di distance_SLOT sini
1,1,"terdapat garasi parkir berjarak distance_SLOT di 481amaranta ave namun terdapat penghalang jalan yang tercatat di distance_SLOT sini oke , tolong berikan saya arah untuk pergi dengan jarak terpendek",jarak terpendek ; garasi parkir EOS_Z1,disekitar ; garasi parkir EOS_Z1 poi,"poi_type_SLOT adalah address_SLOT , saya telah mengirimkannya di layar anda , apakah anda ingin pergi ke sana ?","oke , sedang mengatur navigasi menuju poi_SLOT sekarang"
1,2,"oke , sedang mengatur navigasi menuju poi_SLOT sekarang terima kasih asisten mobil",EOS_Z1,disekitar ; garasi parkir EOS_Z1,sama-sama,sama-sama pengemudi !
30,3,,,,,
30,0,seperti apa cuaca untuk hari ini,hari ini EOS_Z1,hari ini EOS_Z1,kota apa yang kamu ingin tahu cuacanya ?,anda sekarang ada di kota mana ?
30,1,anda sekarang ada di kota mana ? saya ingin tahu suhu di san francisco hari ini,EOS_Z1,hari ini ; san francisco EOS_Z1,apakah anda ingin informasinya ?,disana akan berkisar temperature_SLOT di location_SLOT weekly_time_SLOT_time_SLOT
30,2,"disana akan berkisar temperature_SLOT di san francisco hari ini oke , terima kasih",EOS_Z1,hari ini ; san francisco EOS_Z1,apakah anda ingin poi_type_SLOT ?,tidak masalah
9,3,,,,,
9,0,saya butuh sebuah garasi parkir disekitar sini,garasi parkir EOS_Z1,disekitar EOS_Z1 distance,"poi_type_SLOT distance_SLOT dari sini adalah poi_SLOT yang berjarak 3 ,distance_SLOT","poi_type_SLOT yang lebih distance_SLOT adalah poi_SLOT yang berjarak 1 ,distance_SLOT namun saya memiliki address_SLOT lebih jauh untukmu yaitu poi_SLOT dan poi_type_SLOT_garasi_2"
9,1,"garasi parkir yang lebih distance_SLOT adalah poi_SLOT yang berjarak 1 ,distance_SLOT namun saya memiliki address_SLOT lebih jauh untukmu yaitu poi_SLOT dan parking_garasi_2 yang mana yang the lalu lintas tersepi ?",garasi parkir EOS_Z1,disekitar EOS_Z1,poi_SLOT berada di address_SLOT,"poi_SLOT berjarak 1 ,distance_SLOT di address_SLOT dan merupakan yang paling distance_SLOT"
9,2,"poi_SLOT berjarak 1 ,distance_SLOT di address_SLOT dan merupakan yang paling distance_SLOT terima kasih !",EOS_Z1,disekitar EOS_Z1,i'm sorry but i'm sorry but i'm sorry but i'm sorry but i'm sorry but i'm sorry but i'm sorry but,sama-sama !
47,3,,,,,
47,0,seberapakah suhu saat ini,hari ini EOS_Z1,EOS_Z1,kota mana yang kamu ingin tahu suhu lokasi mana yang kamu ingin tahu ?,kota manakah yang anda ingin ketahui suhu saat ini nya ?
47,1,"kota manakah yang anda ingin ketahui suhu saat ini nya ? alhambra , tolong",EOS_Z1,alhambra EOS_Z1,apakah anda ingin kesana ?,suhu saat ini di location_SLOT akan serendah temperature_SLOT dan akan setinggi temperature_SLOT
47,2,"suhu saat ini di alhambra akan serendah temperature_SLOT dan akan setinggi temperature_SLOT terdengar bagus , terima kasih",EOS_Z1,alhambra EOS_Z1,"i am sorry , i will be able to sampai ke date_SLOT , which would you like to know about ?",sama-sama !
16,3,,,,,
16,0,seperti apa cuaca yang akan terjadi saat hari ini,hari ini EOS_Z1,hari ini EOS_Z1,kota apa yang kamu ingin tahu cuacanya ?,kota mana yang kamu tanyakan ?
16,1,kota mana yang kamu tanyakan ? akankah hujan di inglewood ?,hujan ; inglewood EOS_Z1,hari ini ; gerimis ; inglewood EOS_Z1,weather_attribute_SLOT di location_SLOT akan terjadi weather_attribute_SLOT,mungkin akan terjadi weather_attribute_SLOT di location_SLOT pada date_SLOT
16,2,mungkin akan terjadi hujan di inglewood pada selasa terima kasih !,hujan ; inglewood EOS_Z1,hari ini ; gerimis ; inglewood EOS_Z1,sama-sama,senang saya dapat membantu
56,3,,,,,
56,0,seperti apa suhu yang akan ada pada jumat,jumat EOS_Z1,jumat EOS_Z1,kota apa yang kamu ingin tahu suhunya ?,kota manakah yang suhunya ingin kamu ketahui pada date_SLOT ?
56,1,kota manakah yang suhunya ingin kamu ketahui pada jumat ? tolong cek suhu untuk menlo park terima kasih !,jumat ; menlo park EOS_Z1,jumat ; menlo park EOS_Z1,sama-sama,pada date_SLOT di location_SLOT akan terjadi weather_attribute_SLOT dan suhu akan serendah temperature_SLOT dan akan setinggi temperature_SLOT
56,2,"pada jumat di menlo park akan terjadi membekuy dan suhu akan serendah temperature_SLOT dan akan setinggi temperature_SLOT oke , sempurna terima kasih !",membekuy ; menlo park EOS_Z1,jumat ; menlo park EOS_Z1,sama-sama,sama-sama !
40,3,,,,,
40,0,cek cuaca untuk kemungkinan terjadinya salju,salju EOS_Z1,EOS_Z1,kota apa yang kamu inginkan ?,lokasi mana yang anda ingin ketahui cuacanya ?
40,1,lokasi mana yang anda ingin ketahui cuacanya ? manhattan,manhattan EOS_Z1,manhattan EOS_Z1,"suhu di location_SLOT akan terjadi weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather",mungkin saja akan terjadi weather_attribute_SLOT di location_SLOT pada date_SLOT
40,2,"mungkin saja akan terjadi salju di manhattan pada sabtu oke , terima kasih",EOS_Z1,manhattan EOS_Z1,apakah anda ingin kesana ?,sama-sama
48,3,,,,,
48,0,bagaimanakah suhu di luar untuk hari ini,hari ini EOS_Z1,hari ini EOS_Z1,kota apa yang kamu ingin tahu suhunya ?,untuk kota manakah yang anda ingin tahu mengenai ini ?
48,1,untuk kota manakah yang anda ingin tahu mengenai ini ? tolong untuk manhattan,manhattan EOS_Z1,hari ini ; manhattan EOS_Z1 weather_attribute,"maafkan saya , apakah anda ingin maafkan ?","akan ada sebuah weather_attribute_SLOT pada weekly_time_SLOT_time_SLOT , suhu di location_SLOT diprediksi akan serendah weather_attribute_SLOT dan akan setinggi temperature_SLOT"
48,2,"akan ada sebuah weather_attribute_SLOT pada hari ini , suhu di manhattan diprediksi akan serendah weather_attribute_SLOT dan akan setinggi temperature_SLOT hebat , terima kasih",EOS_Z1,hari ini ; manhattan EOS_Z1,i'm sorry but i'm sorry but i'm sorry but i'm sorry but i'm sorry but i'm sorry but i'm sorry but,senang dapat membantu
44,3,,,,,
44,0,"mobil , saya harus pergi ke jacks house , harusnya berjarak 6 ,4 km dari sini","6 ,4 km ; jacks house EOS_Z1",EOS_Z1,"party_SLOT 's house berlokasi di address_SLOT , berjarak 6 ,distance_SLOT","party_SLOT house berjarak 6 ,distance_SLOT di address_SLOT"
44,1,"jacks house berjarak 6 ,distance_SLOT di address_SLOT atur navigasi saya menuju jacks dengan rute terpendek yang mungkin","6 ,4 km ; jacks house EOS_Z1",rumah teman EOS_Z1,gps telah diatur untuk poi_SLOT,sedang mengatur navigasi sekarang
44,2,sedang mengatur navigasi sekarang terima kasih,EOS_Z1,rumah teman EOS_Z1,sama-sama,sama-sama dan hati-hati
12,3,,,,,
12,0,dimana rumah sakit terdekat ?,terdekat ; rumah sakit EOS_Z1,terdekat ; rumah sakit EOS_Z1,"poi_type_SLOT sakit distance_SLOT adalah poi_type_SLOT sakit distance_SLOT , berjarak 1 ,distance_SLOT","poi_SLOT adalah satu-satunya poi_type_SLOT sakit yang dapat saya temukan . poi_type_SLOT itu berada di address_SLOT yang mana berjarak 9 ,distance_SLOT , namun terdapat sebuah road block distance_SLOT it"
12,1,"poi_SLOT adalah satu-satunya rumah sakit yang dapat saya temukan . tempat itu berada di address_SLOT yang mana berjarak 9 ,distance_SLOT , namun terdapat sebuah road block dekat it oh tidak saya harus sampai kesana , apa alamatnya ?",terdekat ; rumah sakit EOS_Z1,terdekat ; rumah sakit EOS_Z1,"address_SLOT , saya telah mengirimkannya di layar anda , apakah anda ingin pergi ke sana ?","poi_type_SLOT adalah address_SLOT , saya telah mengirimkan rute terbaik di layarmu"
12,2,"alamatnya adalah address_SLOT , saya telah mengirimkan rute terbaik di layarmu terima kasih",EOS_Z1,terdekat ; rumah sakit EOS_Z1,sama-sama,"tidak masalah , semoga harimu menyenangkan"
20,3,,,,,
20,0,apakah diperkirakan salju untuk pekan ini,salju ; pekan EOS_Z1,salju ; pekan EOS_Z1,weather_attribute_SLOT di weekly_time_SLOT_time_SLOT ini akan diprediksi untuk weather_attribute_SLOT,kota manakah yang kamu ingin tahu apakah terdapat weather_attribute_SLOT nya ?
20,1,"kota manakah yang kamu ingin tahu apakah terdapat salju nya ? untuk corona , tolong !",salju ; pekan EOS_Z1,salju ; pekan ; corona EOS_Z1,tidak masalah,tidak ada weather_attribute_SLOT di dalam perkiraan untuk location_SLOT
20,2,tidak ada salju di dalam perkiraan untuk corona terima kasih,EOS_Z1,salju ; pekan ; corona EOS_Z1,sama-sama,sama-sama
36,3,,,,,
36,0,tolong jadwalkan makan malam bersama adik saya,adik ; makan malam EOS_Z1,adik ; makan malam EOS_Z1,event_SLOT bersama party_SLOT anda adalah pukul address_SLOT,untuk tanggal dan waktu kapan ?
36,1,untuk tanggal dan waktu kapan ? tolong atur untuk tanggal kelima belas bulan ini pada pukul 2 siang,adik ; makan malam EOS_Z1,adik ; makan malam ; pukul 2 siang EOS_Z1,"poi_type_SLOT adalah address_SLOT , dan poi_type_SLOT adalah address_SLOT","sempurna , saya telah mengatur semuanya untuk anda . apakah ada lagi yang dapat saya bantu ?"
36,2,"sempurna , saya telah mengatur semuanya untuk anda . apakah ada lagi yang dapat saya bantu ? itu saja mobilku , terima kasih",EOS_Z1,adik ; makan malam ; pukul 2 siang EOS_Z1,sama-sama,sama-sama
38,3,,,,,
38,0,akankah terjadi berawan pekan ini,berawan ; pekan EOS_Z1,berawan ; pekan EOS_Z1,kota apa yang kamu ingin tahu informasinya ?,kota apa yang kamu inginkan ?
38,1,kota apa yang kamu inginkan ? san mateo,pekan ; san mateo EOS_Z1,berawan ; pekan ; san mateo EOS_Z1,"suhu di location_SLOT akan terjadi weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather",tidak akan terjadi weather_attribute_SLOT weekly_time_SLOT_time_SLOT ini di location_SLOT namun mungkin saja terjadi weather_attribute_SLOT pada date_SLOT dan juga ada kemungkinan turun weather_attribute_SLOT pada date_SLOT
38,2,tidak akan terjadi berawan pekan ini di san mateo namun mungkin saja terjadi weather_attribute_SLOT pada rabu dan juga ada kemungkinan turun weather_attribute_SLOT pada sabtu oh oke terima kasih,berawan ; san mateo EOS_Z1,berawan ; pekan ; san mateo EOS_Z1,sama-sama,"sama-sama , senang saya dapat membantu"
5,3,,,,,
5,0,saya ingin tau dimanakah saya dapat sampai ke restoran cina,restoran cina EOS_Z1,EOS_Z1,poi_type_SLOT berada di address_SLOT,"terdapat sebuah poi_type_SLOT berjarak distance_SLOT bernama chef chu s , apakah anda menginginkan poi_type_SLOT ?"
5,1,"terdapat sebuah restoran cina berjarak distance_SLOT bernama chef chu s , apakah anda menginginkan alamatnya ? ya dan pastikan saya mendapatkan rute tercepat",EOS_Z1,EOS_Z1,poi_SLOT berada di address_SLOT,"poi_type_SLOT adalah address_SLOT , terdapat traffic_info_SLOT sekarang akan tetapi saya telah mengatur jalur alternatif untuk dapat kesana sedikit lebih distance_SLOT"
5,2,"alamatnya adalah address_SLOT , terdapat traffic_info_SLOT sekarang akan tetapi saya telah mengatur jalur alternatif untuk dapat kesana sedikit lebih cepat terima kasih banyak mobil , ayo !",EOS_Z1,EOS_Z1,"poi_type_SLOT adalah address_SLOT , apakah anda ingin pergi ke sana ?",sama-sama !
28,3,,,,,
28,0,seberapakah suhu tertinggi untuk pekan ini,suhu tertinggi ; pekan EOS_Z1,suhu tertinggi ; pekan EOS_Z1,weather_attribute_SLOT di weekly_time_SLOT_time_SLOT ini akan mencapai temperature_SLOT,anda ingin tahu weather_attribute_SLOT untuk kota yang mana ?
28,1,"anda ingin tahu suhu tertinggi untuk kota yang mana ? tolong redwood city , suhu tertinggi untuk pekan ini",suhu tertinggi ; pekan ; redwood city EOS_Z1,suhu tertinggi ; pekan ; redwood city EOS_Z1,weather_attribute_SLOT di location_SLOT adalah temperature_SLOT,date_SLOT mengatakan bahwa akan terdapat suhu setinggi weather_attribute_SLOT di location_SLOT weekly_time_SLOT_time_SLOT ini
28,2,minggu mengatakan bahwa akan terdapat suhu setinggi suhu tertinggi di redwood city pekan ini terima kasih !,suhu tertinggi ; pekan ; redwood city EOS_Z1,suhu tertinggi ; pekan ; redwood city EOS_Z1,sama-sama,sama-sama
0,3,,,,,
0,0,temukan hotel terdekat untuk saya,terdekat EOS_Z1,yang dekat EOS_Z1,"weather_attribute_SLOT distance_SLOT adalah weather_attribute_SLOT distance_SLOT yang berjarak 3 ,distance_SLOT","terdapat poi_SLOT berjarak 6 ,distance_SLOT dan poi_SLOT berjarak distance_SLOT : yang mana yang anda pilih ?"
0,1,"terdapat poi_SLOT berjarak 6 ,distance_SLOT dan poi_SLOT berjarak distance_SLOT : yang mana yang anda pilih ? bisakah saya mendapatkan alamat untuk the clement hotel ?",EOS_Z1,yang dekat ; tempat istirahat EOS_Z1,poi_SLOT berada di address_SLOT,"tentu saja ! the clement weather_attribute_SLOT berada di 657ames ave , itu hanya berjarak 6 ,distance_SLOT dengan traffic_info_SLOT di rute kita"
0,2,"tentu saja ! the clement hotel berada di 657ames ave , itu hanya berjarak 6 ,distance_SLOT dengan traffic_info_SLOT di rute kita terima kasih ! ayo kesana",EOS_Z1,yang dekat ; tempat istirahat EOS_Z1,semoga harimu menyenangkan,"sama-sama , navigasi telah diatur"
15,3,,,,,
15,0,apakah ada restoran cinas terdekat disana,terdekat ; restoran cina EOS_Z1,yang dekat ; restoran EOS_Z1,"poi_type_SLOT distance_SLOT adalah poi_SLOT yang berjarak 9 ,distance_SLOT",terdapat poi_SLOT di distance_SLOT sini
15,1,terdapat poi_SLOT di dekat sini apa alamatnya ?,EOS_Z1,yang dekat ; restoran EOS_Z1,poi_SLOT berada di address_SLOT,poi_SLOT berlokasi di address_SLOT
15,2,poi_SLOT berlokasi di address_SLOT terima kasih !,EOS_Z1,yang dekat ; restoran EOS_Z1,"i am sorry , i will be able to display the address_SLOT address_SLOT , address_SLOT , address_SLOT , address_SLOT , address_SLOT , address_SLOT ,",sama-sama !
6,1,,,,,
6,0,tolong ingatkan saya untuk meminum obat di pukul 7 malam hari ini bersama ibu saya,ibu ; minum obat ; pukul 7 malam EOS_Z1,hari ini ; ibu ; pukul 7 malam EOS_Z1,event_SLOT temu dengan party_SLOT anda untuk event_SLOT di pukul address_SLOT weekly_time_SLOT_time_SLOT bersama party_SLOT,sedang mengatur pengingat untuk meminum obat bersama party_SLOT anda weekly_time_SLOT_time_SLOT tepatnya time_SLOT
62,1,,,,,
62,0,jadwalkan sebuah tennis pada pukul 9 pagi tanggal ketiga belas bersama kakak saya,kakak ; tennis ; pukul 9 pagi EOS_Z1,tanggal 13 ; kakak ; tennis ; pukul 9 pagi EOS_Z1,sedang mengatur sebuah event_SLOT pada pukul address_SLOT date_SLOT pagi,pengingat untuk event_SLOT bersama party_SLOT pada date_SLOT belas pukul address_SLOT disetel
35,1,,,,,
35,0,tanggal dan jam berapa janji temu dengan dokter saya selanjutnya ?,janji temu dengan dokter EOS_Z1 date,janji temu dengan dokter EOS_Z1 date time,"anda memiliki dua event_SLOT temu dengan event_SLOT yang terjadwal . yang pertama pada date_SLOT bersama party_SLOT anda , dan yang lainnya pada date_SLOT bersama party_SLOT",event_SLOT temu dengan event_SLOT anda selanjutnya akan ada pada date_SLOT time_SLOT
3,5,,,,,
3,0,carikan coffee shop terdekat,terdekat EOS_Z1,terdekat ; coffee EOS_Z1,"poi_SLOT berjarak 3 ,distance_SLOT",poi_type_SLOT shop distance_SLOT adalah poi_SLOT
3,1,"coffee shop terdekat adalah poi_SLOT tolong bisakah anda memberikan saya alamatnya , dan jaraknya dari sini ?",terdekat EOS_Z1,terdekat ; coffee EOS_Z1,poi_SLOT berada di address_SLOT,"poi_SLOT berjarak 6 ,distance_SLOT di address_SLOT"
3,2,"poi_SLOT berjarak 6 ,distance_SLOT di address_SLOT terima kasih bagaimana dengan lalu lintas disana ?",terdekat EOS_Z1,terdekat ; coffee EOS_Z1 traffic_info,tidak masalah,terdapat traffic_info_SLOT di rute perjalanannya sekarang
3,3,"terdapat traffic_info_SLOT di rute perjalanannya sekarang ok , tolong atur gps dan navigasinya kesana",terdekat EOS_Z1,terdekat ; coffee EOS_Z1,gps telah diatur untuk poi_SLOT,gps telah diatur dan kita sedang menuju kesana
3,4,"gps telah diatur dan kita sedang menuju kesana terima kasih , mobil",terdekat EOS_Z1,terdekat ; coffee EOS_Z1,sama-sama !,sama-sama
23,5,,,,,
23,0,mobil saya membutuhkan sebuah garasi parkir terdekat dari posisi saya : tolong bantu saya !,garasi parkir EOS_Z1,terdekat ; garasi parkir EOS_Z1,"saya memiliki address_SLOT distance_SLOT , saya telah mengirimkan posisinya di layar anda , tolong mengemudi dengan hati-hati","poi_SLOT berjarak 6 ,distance_SLOT"
23,1,"poi_SLOT berjarak 6 ,distance_SLOT apakah itu yang paling terdekat ? jika iya kirimkan saya alamatnya secepat mungkin",garasi parkir EOS_Z1,terdekat ; garasi parkir EOS_Z1,poi_SLOT berada di address_SLOT,poi_SLOT berada di 880ames ct
23,2,"poi_SLOT berada di 880ames ct apakah itu yang paling terdekat dengan lancar ? jika ya , berikan saya arahnya",garasi parkir EOS_Z1,terdekat ; garasi parkir EOS_Z1,poi_SLOT berada di address_SLOT,ini dia arah menuju poi_SLOT
23,3,ini dia arah menuju poi_SLOT buatkan rute tercepat menuju webster garage dengan lancar,garasi parkir EOS_Z1,terdekat ; garasi parkir EOS_Z1 traffic_info,sedang mengatur rute distance_SLOT menuju webster poi_type_SLOT dengan traffic_info_SLOT,"terdapat traffic_info_SLOT di rute kita akan tetapi anda dapat sampai kesana dengan distance_SLOT . saya telah mengirimkan informasinya di layarmu , tolong berkendara dengan hati-hati !"
23,4,"terdapat traffic_info_SLOT di rute kita akan tetapi anda dapat sampai kesana dengan cepat . saya telah mengirimkan informasinya di layarmu , tolong berkendara dengan hati-hati ! terima kasih mobil !",garasi parkir EOS_Z1,terdekat ; garasi parkir EOS_Z1,sama-sama !,sama-sama !
